사고연도,사고유형구분,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,위도,경도
2012,자전거,서울특별시 동대문구2,서울특별시 동대문구 전농동(떡전교사거리_전농로_진입_1 부근),4,4,37.585118,127.052067
2012,자전거,서울특별시 동대문구3,서울특별시 동대문구 제기동(종암대교 부근),4,4,37.591209,127.038958
2012,자전거,서울특별시 동대문구4,서울특별시 동대문구 용두동(재덕정밀 부근),5,5,37.573915,127.033661
2012,자전거,서울특별시 동대문구5,서울특별시 동대문구 장안동(장한평역_천호대로_진출_1 부근),5,5,37.561484,127.065192
2012,자전거,서울특별시 동대문구6,서울특별시 동대문구 장안동(장안동사거리_답십리길_진입_1 부근),5,5,37.572127,127.072077
2012,자전거,서울특별시 동대문구7,서울특별시 동대문구 제기동(한천로-천호대교진입로 부근),5,6,37.563271,127.057776
2012,자전거,서울특별시 동대문구8,서울특별시 동대문구 답십리동(쌍마빌딩 부근),5,7,37.566759,127.056158
2012,자전거,서울특별시 동대문구9,서울특별시 동대문구 전농동(전농동사거리_전농로_진출_2 부근),6,7,37.577734,127.056940
2012,자전거,서울특별시 동대문구10,서울특별시 동대문구 제기동(우리은행청량리중앙지점 부근),6,7,37.578865,127.041550
2012,자전거,서울특별시 동대문구11,서울특별시 동대문구 용두동(용두동사거리_일반국도6호선_진 부근),6,6,37.577423,127.029248
2012,자전거,서울특별시 동대문구12,서울특별시 동대문구 장안동(승용빌딩 부근),7,7,37.566664,127.067614
2012,자전거,서울특별시 동대문구13,서울특별시 동대문구 용두동(마장동사거리 부근),8,8,37.572527,127.038032
2012,자전거,서울특별시 동대문구14,서울특별시 동대문구 답십리동(천호대로답오6길삼거리 부근),9,9,37.568055,127.051284
2012,자전거,서울특별시 동대문구15,서울특별시 동대문구 용두동(롯데불로장생센터 부근),9,9,37.577689,127.036931
2012,자전거,서울특별시 중랑구1,서울특별시 중랑구 면목동(면목두산아파트_면목천길_진입_1 부근),4,4,37.580411,127.082979
2012,자전거,서울특별시 중랑구2,서울특별시 중랑구 상봉동(한일써너스빌리젠시 부근),4,4,37.597505,127.092419
2012,자전거,서울특별시 중랑구3,서울특별시 중랑구 중화동(중흥초교 부근),4,4,37.601969,127.083833
2012,자전거,서울특별시 중랑구4,서울특별시 중랑구 상봉동(동부산부인과의원 부근),5,5,37.593502,127.086371
2012,자전거,서울특별시 중랑구5,서울특별시 중랑구 면목동(면목2동사거리_겸재길_진출_1 부근),5,6,37.587041,127.082216
2012,자전거,서울특별시 중랑구6,서울특별시 중랑구 면목동(면목역 부근),5,5,37.589082,127.087244
2012,자전거,서울특별시 중랑구7,서울특별시 중랑구 중화동(대원메디컬빌딩 부근),5,5,37.601572,127.078006
2012,자전거,서울특별시 중랑구8,서울특별시 중랑구 상봉동(중랑전화국 부근),6,6,37.591182,127.079929
2012,자전거,서울특별시 중랑구9,서울특별시 중랑구 면목동(장안교_일반국도3호선_진출_2 부근),7,7,37.582156,127.079404
2012,자전거,서울특별시 중랑구10,서울특별시 중랑구 망우동(망우사거리 부근),7,7,37.599636,127.100952
2012,자전거,서울특별시 중랑구11,서울특별시 중랑구 중화동(새서울극장앞 부근),8,8,37.592870,127.072562
2012,자전거,서울특별시 중랑구12,서울특별시 중랑구 중화동(한샘교회_신상봉역길_진출_1 부근),10,10,37.595552,127.081399
2012,자전거,서울특별시 성북구1,서울특별시 성북구 종암동(종암사거리_종암로_진입_2 부근),4,4,37.602961,127.032406
2012,자전거,서울특별시 성북구2,서울특별시 성북구 상월곡동(월곡중학교앞 부근),4,4,37.606778,127.049176
2012,자전거,서울특별시 성북구3,서울특별시 성북구 장위동(장위사거리 부근),6,6,37.613239,127.060903
2012,자전거,서울특별시 성북구4,서울특별시 성북구 석관동(석관초교입구 부근),8,10,37.610292,127.057763
2012,자전거,서울특별시 강북구1,서울특별시 강북구 미아동(오치과의원 부근),4,4,37.621639,127.027927
2012,자전거,서울특별시 강북구2,서울특별시 강북구 미아동(삼양사거리 부근),5,6,37.619114,127.022383
2012,자전거,서울특별시 강북구3,서울특별시 강북구 수유동(광산사거리 부근),6,6,37.643159,127.022523
2012,자전거,서울특별시 도봉구1,서울특별시 도봉구 쌍문동(창동변전소 부근),4,4,37.659655,127.041370
2012,자전거,서울특별시 도봉구2,서울특별시 도봉구 방학동(MTB자전거 부근),5,5,37.663194,127.047184
2012,자전거,서울특별시 도봉구3,서울특별시 도봉구 창동((주)에스엠 부근),6,6,37.644131,127.031847
2012,자전거,서울특별시 도봉구4,서울특별시 도봉구 창동(극동방송문화센터 부근),6,6,37.653553,127.051821
2012,자전거,서울특별시 도봉구5,서울특별시 도봉구 방학동(동부센트리빌아파트 부근),6,6,37.662911,127.039161
2012,자전거,서울특별시 도봉구6,서울특별시 도봉구 도봉동(신도봉사거리 부근),10,10,37.671347,127.043881
2012,자전거,서울특별시 노원구1,서울특별시 노원구 중계동(삿갓봉근린공원 부근),4,5,37.657561,127.076009
2012,자전거,서울특별시 노원구2,서울특별시 노원구 공릉동(중랑구-노원구경계(6) 부근),4,4,37.617263,127.075935
2012,자전거,서울특별시 노원구3,서울특별시 노원구 월계동(석계역동_화랑로_진입_1 부근),4,4,37.614889,127.067218
2012,자전거,서울특별시 노원구4,서울특별시 노원구 상계동(상계교(동단) 부근),4,4,37.661697,127.052604
2012,자전거,서울특별시 노원구5,서울특별시 노원구 상계동(노원역_일반국도3호선_진입_1 부근),5,5,37.655104,127.060591
2012,자전거,서울특별시 노원구6,서울특별시 노원구 상계동(부흥빌딩 부근),5,5,37.671314,127.056113
2012,자전거,서울특별시 노원구7,서울특별시 노원구 중계동(양지근린공원앞 부근),6,6,37.647697,127.075983
2012,자전거,서울특별시 노원구8,서울특별시 노원구 중계동(중계역 부근),6,6,37.644806,127.064462
2012,자전거,서울특별시 노원구9,서울특별시 노원구 상계동(상계초등학교_노원길_진출_1 부근),6,6,37.658492,127.066233
2012,자전거,서울특별시 은평구1,서울특별시 은평구 갈현동(연신내사거리 부근),4,4,37.619997,126.920952
2012,자전거,서울특별시 은평구2,서울특별시 은평구 녹번동(역촌역 부근),4,4,37.605687,126.923433
2012,자전거,서울특별시 은평구3,서울특별시 은평구 역촌동(역촌사거리 부근),4,4,37.609345,126.920309
2012,자전거,서울특별시 은평구4,서울특별시 은평구 응암동(뉴코리아주유소 부근),5,5,37.599789,126.921589
2012,자전거,서울특별시 은평구5,서울특별시 은평구 신사동(새절역 부근),5,5,37.593365,126.914208
2012,자전거,서울특별시 은평구6,서울특별시 은평구 불광동(채유병산부인과 부근),6,6,37.609483,126.929576
2012,자전거,서울특별시 은평구7,서울특별시 은평구 역촌동(미래마트 부근),7,8,37.606462,126.913829
2012,자전거,서울특별시 은평구8,서울특별시 은평구 갈현동(길마독사거리 부근),9,10,37.615675,126.917615
2012,자전거,서울특별시 은평구9,서울특별시 은평구 역촌동(동명한의원 부근),9,9,37.599366,126.914958
2012,자전거,서울특별시 은평구10,서울특별시 은평구 갈현동(구산역 부근),9,9,37.611775,126.916531
2012,자전거,서울특별시 마포구1,서울특별시 마포구 신수동(서강고시원 부근),4,6,37.549495,126.938779
2012,자전거,서울특별시 마포구2,서울특별시 마포구 상수동(홍익초교 부근),5,5,37.550251,126.923120
2012,자전거,서울특별시 마포구3,서울특별시 마포구 창전동(광흥창역 부근),5,5,37.547813,126.931720
2012,자전거,서울특별시 마포구4,서울특별시 마포구 성산동(망원2주민센터 부근),5,5,37.561297,126.905175
2012,자전거,서울특별시 마포구5,서울특별시 마포구 성산동(평강교회 부근),5,6,37.564879,126.902178
2012,자전거,서울특별시 마포구6,서울특별시 마포구 연남동(김영만치과 부근),6,6,37.554810,126.920150
2012,자전거,서울특별시 마포구7,서울특별시 마포구 연남동(신촌전화국 부근),9,9,37.558750,126.924211
2012,자전거,서울특별시 양천구1,서울특별시 양천구 신월동(화곡고가사거리_강서로_진출_1 부근),4,4,37.527546,126.849270
2012,자전거,서울특별시 양천구2,서울특별시 양천구 신정동(목동9-10단지 부근),4,4,37.516385,126.862223
2012,자전거,서울특별시 양천구3,서울특별시 양천구 목동(외환은행강서지점 부근),4,5,37.546970,126.871476
2012,자전거,서울특별시 양천구4,서울특별시 양천구 목동(목동1.2단지 부근),5,5,37.536644,126.880457
2012,자전거,서울특별시 양천구5,서울특별시 양천구 신정동(동은빌딩 부근),6,6,37.521243,126.857582
2012,자전거,서울특별시 양천구6,서울특별시 양천구 신정동(양천장애인종합복지관 부근),6,6,37.519867,126.869392
2012,자전거,서울특별시 양천구7,서울특별시 양천구 목동(목동2.3단지 부근),6,6,37.534898,126.876940
2012,자전거,서울특별시 양천구8,서울특별시 양천구 목동(오목교역 부근),6,6,37.524838,126.875643
2012,자전거,서울특별시 양천구9,서울특별시 양천구 신월동(신월정수사업소앞 부근),7,7,37.529997,126.833553
2012,자전거,서울특별시 양천구10,서울특별시 양천구 신정동(홍익병원앞_등촌로_진입_1 부근),7,7,37.530298,126.864374
2012,자전거,서울특별시 강서구1,서울특별시 강서구 등촌동(등촌삼거리 부근),4,4,37.551509,126.864647
2012,자전거,서울특별시 강서구2,서울특별시 강서구 등촌동(가양역사거리 부근),4,5,37.560891,126.855179
2012,자전거,서울특별시 강서구3,서울특별시 강서구 내발산동(그랜드마트 부근),4,4,37.559526,126.838475
2012,자전거,서울특별시 강서구4,서울특별시 강서구 화곡동(화곡역_화곡로_진출 부근),6,6,37.542024,126.841246
2012,자전거,서울특별시 강서구5,서울특별시 강서구 화곡동(강서구청입구_일반국도6호선_진 부근),6,6,37.555216,126.853626
2012,자전거,서울특별시 구로구1,서울특별시 구로구 오류동(독도참치 부근),4,4,37.495924,126.843949
2012,자전거,서울특별시 구로구2,서울특별시 구로구 신도림동(월드프라자 부근),4,4,37.506221,126.876316
2012,자전거,서울특별시 구로구3,서울특별시 구로구 신도림동(스카이뷰아파트 부근),5,5,37.506779,126.885323
2012,자전거,서울특별시 구로구4,서울특별시 구로구 구로동(구로1교(남단) 부근),5,5,37.486869,126.897022
2012,자전거,서울특별시 구로구5,서울특별시 구로구 구로동(Ak플라자 부근),5,5,37.501460,126.882007
2012,자전거,서울특별시 구로구6,서울특별시 구로구 구로동(신구로주유소_가마산길_진출 부근),6,6,37.496832,126.892637
2012,자전거,서울특별시 구로구7,서울특별시 구로구 구로동(구로이화우성아파트_구로큰길_진 부근),6,6,37.491626,126.891835
2012,자전거,서울특별시 구로구8,서울특별시 구로구 구로동(새솔금호아파트 부근),8,8,37.499934,126.890915
2012,자전거,서울특별시 구로구9,서울특별시 구로구 개봉동(개봉고가차도 부근),8,8,37.493786,126.856579
2012,자전거,서울특별시 금천구1,서울특별시 금천구 가산동(신평대일타운 부근),4,4,37.476243,126.892759
2012,자전거,서울특별시 금천구2,서울특별시 금천구 독산동(구로전화국 부근),5,5,37.479302,126.903502
2012,자전거,서울특별시 금천구3,서울특별시 금천구 시흥동(갑오포장 부근),5,5,37.445430,126.903810
2012,자전거,서울특별시 금천구4,서울특별시 금천구 시흥동(대명시장B 부근),5,8,37.453990,126.903140
2012,자전거,서울특별시 금천구5,서울특별시 금천구 독산동(독산1동새마을금고 부근),6,6,37.471975,126.896753
2012,자전거,서울특별시 금천구6,서울특별시 금천구 시흥동(시흥지구대 부근),6,6,37.453245,126.899553
2012,자전거,서울특별시 영등포구1,서울특별시 영등포구 신길동(썬프라자_신길로_진입 부근),4,4,37.496306,126.908570
